1	238	1
1	2461	1
1	3412	1
1	3413	1
1	4071	1
1	5077	1
1	5866	1
2	1141	1
2	1142	1
2	1367	1
2	1652	1
2	1696	1
2	1724	1
2	1726	1
2	1732	1
2	1733	1
2	1933	1
2	2251	1
2	2252	1
2	2348	1
2	2635	1
2	2707	1
2	3028	1
2	3092	1
2	3355	1
2	3502	1
2	3641	1
2	3648	1
2	3711	1
2	3930	1
2	4253	1
2	5416	1
2	6403	1
2	6665	1
2	8542	1
2	8544	1
2	8583	1
2	12701	1
2	12913	1
2	15556	1
2	129	1
2	150	1
2	244	1
2	246	1
2	369	1
2	480	1
2	487	1
2	787	1
2	915	1
2	1006	1
3	1929	1
3	2033	1
3	2681	1
3	2736	1
3	3028	1
3	3502	1
3	3537	1
3	3648	1
3	3845	1
3	3918	1
3	4253	1
3	5315	1
3	5416	1
3	6665	1
3	8583	1
3	10890	1
3	45	1
3	146	1
3	150	1
3	187	1
3	369	1
3	480	1
3	487	1
3	704	1
3	1724	1
3	1924	1
6	1219	1
7	1219	1
7	5658	1
9	3567	1
9	3568	1
9	3569	1
9	3570	1
9	3571	1
9	3572	1
9	3573	1
9	3574	1
9	3575	1
9	3576	1
9	3577	1
9	3578	1
9	3580	1
9	3581	1
9	3667	1
9	3728	1
9	3938	1
9	4120	1
9	5363	1
9	6126	1
9	8583	1
9	11662	1
9	11721	1
9	15076	1
9	98	1
9	239	1
9	1007	1
9	1014	1
9	1317	1
9	1391	1
9	1724	1
9	2903	1
9	3549	1
9	3566	1
10	3502	1
10	3648	1
10	3993	1
10	4253	1
10	9318	1
10	15543	1
10	150	1
10	487	1
10	793	1
10	1202	1
10	1459	1
10	1724	1
10	1933	1
10	2635	1
10	2650	1
10	2736	1
11	917	1
11	1018	1
11	1019	1
11	1021	1
11	1032	1
11	1141	1
11	1176	1
11	1318	1
11	1326	1
11	1337	1
11	1834	1
11	2024	1
11	2025	1
11	2157	1
11	2312	1
11	2707	1
11	2736	1
11	2866	1
11	3030	1
11	3459	1
11	3648	1
11	3711	1
11	3932	1
11	4004	1
11	4029	1
11	4234	1
11	4253	1
11	4445	1
11	4484	1
11	5627	1
11	6018	1
11	7028	1
11	9296	1
11	9896	1
11	10274	1
11	10802	1
11	11377	1
11	12794	1
11	14814	1
11	16995	1
11	87	1
11	236	1
11	244	1
11	356	1
11	369	1
11	487	1
11	490	1
11	491	1
11	611	1
11	902	1
12	1069	1
12	1724	1
13	487	1
13	520	1
13	521	1
13	569	1
13	777	1
13	787	1
13	793	1
13	836	1
13	1006	1
13	1069	1
13	1070	1
13	1118	1
13	1141	1
13	1142	1
13	1202	1
13	1318	1
13	1337	1
13	1354	1
13	1367	1
13	1459	1
13	1486	1
