366584	9	1.0
46	9	1.0
521	9	1.0
366795	9	1.0
301	9	1.0
194	9	1.0
367258	9	1.0
3659	9	1.0
3103	14	1.0
36552	14	1.0
10060	14	1.0
719	14	1.0
367317	19	1.0
185	19	1.0
3572	19	1.0
36528	19	1.0
366855	19	1.0
3740	19	1.0
186	19	1.0
551	19	1.0
9933	19	1.0
9970	19	1.0
301	19	1.0
366795	19	1.0
3646	19	1.0
366787	21	1.0
3590	21	1.0
56368	21	1.0
616	21	1.0
37939	21	1.0
693	21	1.0
3567	21	1.0
32997	21	1.0
9986	21	1.0
56549	21	1.0
56490	21	1.0
29660	21	1.0
581	21	1.0
4068	21	1.0
426	21	1.0
21857	21	1.0
389358	21	1.0
56326	21	1.0
5965	21	1.0
3643	21	1.0
26880	21	1.0
16347	21	1.0
8141	21	1.0
56839	21	1.0
38125	21	1.0
194	21	1.0
366786	21	1.0
30136	21	1.0
373279	21	1.0
3476	21	1.0
208	21	1.0
3699	21	1.0
366787	32	1.0
3451	32	1.0
3685	32	1.0
8604	32	1.0
3567	32	1.0
11696	32	1.0
3590	32	1.0
5115	32	1.0
370086	32	1.0
2780	32	1.0
3587	32	1.0
10067	32	1.0
11268	32	1.0
366786	32	1.0
57900	32	1.0
56326	32	1.0
242	32	1.0
372511	32	1.0
16705	32	1.0
5183	32	1.0
32982	32	1.0
3578	32	1.0
3448	32	1.0
56557	32	1.0
616	32	1.0
3603	32	1.0
3501	32	1.0
376	32	1.0
11069	32	1.0
21857	32	1.0
389358	32	1.0
3517	32	1.0
367116	32	1.0
3684	32	1.0
53165	32	1.0
369721	32	1.0
1496	32	1.0
224	32	1.0
36544	32	1.0
23624	32	1.0
37319	32	1.0
3450	32	1.0
4735	32	1.0
5957	32	1.0
8418	32	1.0
56752	32	1.0
373319	32	1.0
6002	32	1.0
36685	32	1.0
1494	32	1.0
56726	32	1.0
56515	32	1.0
58631	32	1.0
367318	32	1.0
577	32	1.0
40149	32	1.0
26852	32	1.0
10014	32	1.0
37206	32	1.0
16577	32	1.0
3699	32	1.0
16362	32	1.0
3567	34	1.0
616	34	1.0
56368	34	1.0
37939	34	1.0
56549	34	1.0
366787	34	1.0
3590	34	1.0
3685	34	1.0
5965	34	1.0
5183	34	1.0
372511	34	1.0
11268	34	1.0
366786	34	1.0
36681	34	1.0
4029	34	1.0
32982	34	1.0
10014	34	1.0
11696	34	1.0
693	34	1.0
3567	40	1.0
3451	40	1.0
14132	40	1.0
5965	43	1.0
4029	43	1.0
366786	43	1.0
3567	43	1.0
32982	43	1.0
35600	43	1.0
8547	43	1.0
5183	43	1.0
23806	43	1.0
3578	43	1.0
372511	43	1.0
3448	43	1.0
56329	43	1.0
366795	43	1.0
36681	43	1.0
3567	45	1.0
56467	45	1.0
23806	45	1.0
37999	45	1.0
56326	45	1.0
36685	45	1.0
3567	46	1.0
185	46	1.0
3643	46	1.0
3476	46	1.0
551	46	1.0
530	46	1.0
367258	46	1.0
366795	46	1.0
3567	47	1.0
194	49	1.0
6174	49	1.0
56326	55	1.0
3451	55	1.0
3587	55	1.0
3685	55	1.0
3603	55	1.0
3567	55	1.0
367116	55	1.0
3517	55	1.0
10067	55	1.0
370086	55	1.0
2780	55	1.0
56557	55	1.0
1494	55	1.0
3448	55	1.0
366787	55	1.0
56726	55	1.0
395255	55	1.0
38125	55	1.0
37206	55	1.0
16334	55	1.0
224	55	1.0
3578	55	1.0
1258	55	1.0
1496	55	1.0
8418	55	1.0
9693	55	1.0
21858	55	1.0
36544	55	1.0
464	55	1.0
56874	55	1.0
3447	55	1.0
14038	55	1.0
11696	55	1.0
4029	55	1.0
166	55	1.0
56733	55	1.0
56773	55	1.0
422755	55	1.0
56723	55	1.0
36681	55	1.0
366786	55	1.0
422709	55	1.0
56725	55	1.0
58862	55	1.0
2969	55	1.0
659	55	1.0
56778	55	1.0
56768	55	1.0
56365	55	1.0
56436	55	1.0
56774	55	1.0
416863	55	1.0
56364	55	1.0
56329	55	1.0
422758	55	1.0
56776	55	1.0
422742	55	1.0
56759	55	1.0
422746	55	1.0
56763	55	1.0
366787	58	1.0
3590	58	1.0
3567	58	1.0
32997	58	1.0
373279	58	1.0
30136	58	1.0
56490	58	1.0
693	58	1.0
366786	58	1.0
36681	58	1.0
386408	58	1.0
56662	58	1.0
4068	58	1.0
373782	68	1.0
6454	68	1.0
118	68	1.0
3567	68	1.0
551	68	1.0
3123	68	1.0
366795	68	1.0
21857	68	1.0
389358	68	1.0
369527	68	1.0
3558	68	1.0
366678	68	1.0
56	75	1.0
366678	75	1.0
117	75	1.0
23936	75	1.0
523	75	1.0
194	75	1.0
616	82	1.0
3646	82	1.0
