10127	726	1
10127	727	1
10127	3952	1
108	6	1
108	17	1
108	95	1
108	165	1
108	3276	1
10930	16	1
10930	38	1
10930	94	1
10930	141	1
10930	186	1
10930	191	1
10930	210	1
10930	216	1
10930	284	1
10930	309	1
10930	3276	1
10930	3284	1
10931	94	1
10931	3276	1
10932	309	1
10934	308	1
10944	727	1
10944	1172	1
10944	2262	1
10944	3952	1
10945	6	1
10945	38	1
10945	63	1
10945	94	1
10945	261	1
10945	290	1
10945	521	1
10945	565	1
10945	3586	1
10946	17	1
10946	126	1
10946	165	1
10946	186	1
10946	191	1
10946	216	1
10946	239	1
10946	332	1
10946	566	1
10946	726	1
10946	727	1
10946	1172	1
10946	1961	1
10946	2262	1
10946	565	1
10948	16	1
10948	38	1
10948	94	1
10948	141	1
10948	210	1
10948	216	1
10948	309	1
10948	3284	1
10951	16	1
10951	38	1
10951	63	1
10951	126	1
10951	186	1
10951	191	1
10951	216	1
10951	261	1
10951	272	1
10951	566	1
10954	1172	1
10954	3952	1
10955	16	1
10955	38	1
10955	210	1
10955	309	1
10956	309	1
10956	726	1
10956	727	1
10956	1143	1
10956	1172	1
10956	1961	1
10957	63	1
10957	94	1
10957	105	1
10957	126	1
10957	186	1
10957	239	1
10957	565	1
10957	3586	1
10957	6	1
10957	566	1
10960	16	1
10960	38	1
10960	94	1
10960	141	1
10960	186	1
10960	191	1
10960	210	1
10960	216	1
10960	284	1
10960	309	1
10960	3276	1
10960	3284	1
10961	79	1
10961	94	1
10961	287	1
10962	79	1
10962	94	1
10962	287	1
10963	287	1
10964	17	1
10964	165	1
10965	46	1
10965	94	1
10965	499	1
10966	38	1
10966	186	1
10966	261	1
1442	94	1
1442	158	1
1442	16	1
1442	38	1
1442	309	1
1442	4420	1
701	79	1
701	229	1
701	287	1
701	94	1
701	2928	1
701	621	1
701	4262	1
701	733	1
701	288	1
10974	3	1
10974	94	1
10974	287	1
10974	2928	1
10979	6	1
10979	94	1
10979	141	1
10979	288	1
10979	309	1
10979	363	1
10979	468	1
10979	559	1
10979	565	1
10979	699	1
10979	726	1
10979	727	1
10979	1143	1
10979	1178	1
10979	1306	1
10979	1620	1
10979	1961	1
10979	2262	1
10979	3284	1
10979	3952	1
10983	17	1
10986	94	1
10986	3276	1
10987	309	1
10988	141	1
10988	186	1
10988	309	1
10988	1143	1
10988	1201	1
10990	726	1
10990	727	1
10990	3952	1
10992	6	1
10992	16	1
10992	38	1
10992	70	1
10992	94	1
10992	95	1
10992	186	1
10992	216	1
10992	239	1
10992	309	1
10992	565	1
10992	3216	1
10997	727	1
10998	99	1
10998	726	1
10998	727	1
10998	729	1
10998	2928	1
10998	3952	1
10999	141	1
10999	181	1
10999	200	1
10999	309	1
10999	1143	1
10999	1201	1
10999	3284	1
11001	1143	1
11001	1306	1
11001	3553	1
11001	3952	1
